speed,rpm
9.517965,769.491
9.521099,769.5536
9.524228,769.6163
9.527352,769.6791
9.530548,789.3027
9.534189,810.464
9.538491,827.0494
9.543492,839.4093
9.549131,848.1927
9.555303,854.1329
9.562294,940.4112
9.572069,1036.867
9.585984,1113.338
9.604583,1169.152
9.627688,1206.683
9.654642,1229.457
9.684599,1248.638
9.71692,1260.902
9.750965,1266.738
9.786123,1268.471
9.821889,1267.932
9.85789,1266.419
9.893883,1264.752
9.92972,1263.379
9.96534,1262.484
10.00073,1262.091
10.03589,1262.133
10.07087,1262.51
10.1057,1265.37
10.1405,1268.504
10.17533,1271.081
10.21022,1273.092
10.24515,1274.62
10.2801,1275.777
10.31534,1315.746
10.35237,1358.896
10.39213,1391.51
10.43474,1413.665
10.47986,1426.947
10.52688,1433.576
10.57523,1444.292
10.62472,1453.234
10.67516,1458.718
10.72627,1461.681
10.77778,1463.025
10.82947,1463.495
10.88115,1463.631
10.93273,1463.777
10.98414,1464.117
11.03536,1464.719
11.0864,1465.578
11.13727,1466.65
11.18802,1472.905
11.2389,1479.744
11.29007,1485.29
11.34156,1489.486
11.39329,1492.512
11.44521,1494.645
11.49744,1525.205
11.55126,1559.648
11.60754,1587.066
11.66646,1606.592
11.7277,1618.039
11.79066,1623.282
11.85471,1626.891
11.9194,1628.59
11.98436,1628.926
12.04932,1628.78
12.1141,1628.702
12.17862,1628.967
12.24285,1630.965
12.30687,1633.41
12.37074,1635.742
12.43449,1637.881
12.49813,1639.82
12.56165,1641.589
12.6251,1650.112
12.68882,1658.869
12.75298,1665.417
12.81758,1669.908
12.8825,1672.793
12.94759,1674.599
13.01275,1679.41
13.07805,1684.134
13.14352,1687.699
13.2091,1690.3
13.27474,1692.211
13.34036,1693.703
13.40594,1702.386
13.47182,1711.374
13.53817,1718.071
13.60499,1722.638
13.67214,1725.548
13.73946,1727.354
13.80682,1728.91
13.87411,1730.243
13.94128,1731.462
14.00828,1732.699
14.07509,1734.018
14.14171,1735.438
14.20815,1737.095
14.2744,1738.828
14.3405,1740.557
14.40644,1742.261
14.47223,1743.933
14.53786,1745.574
14.60335,1747.189
14.66868,1748.782
14.73385,1750.361
14.79887,1751.929
14.86373,1753.49
14.92844,1755.045
14.99299,1756.595
15.05738,1758.14
15.12162,1759.68
15.1857,1761.215
15.24963,1762.744
15.3134,1764.266
15.37702,1765.79
15.44048,1767.332
15.50378,1768.899
15.56693,1770.487
15.62991,1772.09
15.69275,1773.7
15.75543,1775.312
15.81797,1776.92
15.88036,1778.521
15.9426,1780.114
16.0047,1781.698
16.06665,1783.272
16.12846,1785.004
16.19013,1786.738
16.25167,1788.412
16.31309,1790.031
16.37436,1791.605
16.4355,1793.146
16.49656,1801.839
16.55789,1811.049
16.61969,1818.114
16.68196,1823.065
16.74459,1826.292
16.80743,1828.307
16.87036,1832.372
16.93341,1836.325
16.99658,1839.395
17.05981,1841.743
17.12305,1843.582
17.18624,1845.115
17.24933,1847.367
17.31235,1849.659
17.37528,1851.733
17.43814,1853.619
17.50089,1855.362
17.56354,1857.014
17.62608,1861.762
17.68868,1866.773
17.75142,1870.876
17.81429,1874.067
17.87726,1876.5
17.94025,1878.389
18.00326,1885.816
18.06652,1893.685
18.13018,1899.869
18.19421,1904.375
18.25854,1907.487
18.32304,1909.598
18.3876,1913.281
18.45224,1916.901
18.51696,1919.845
18.58172,1922.22
18.64648,1924.182
18.71118,1925.886
18.77579,1927.462
18.84028,1929.003
18.90464,1930.564
18.96885,1932.174
19.03292,1933.838
19.09684,1935.55
19.16063,1937.297
19.22429,1939.065
19.28783,1940.842
19.35125,1942.618
19.41454,1944.387
19.47772,1946.145
19.54078,1947.893
19.60372,1949.629
19.66655,1951.355
19.72926,1953.073
19.79186,1954.782
19.85434,1956.511
19.91667,1958.361
19.97886,1960.385
20.04089,1962.576
20.10278,1964.896
20.16455,1967.297
20.22621,1969.736
20.28774,1967.851
20.3489,1965.634
20.40956,1964.778
20.46971,1965.273
20.52944,1966.847
20.58886,1969.139
20.64803,1966.898
20.70676,1964.443
20.76495,1963.511
20.82263,1963.992
20.8799,1965.547
20.93689,1967.782
20.99365,1967.012
21.05008,1966.106
21.10614,1966.192
21.16184,1967.173
21.21726,1968.822
21.27246,1970.884
21.32748,1969.915
21.38219,1968.794
21.43653,1968.657
21.49053,1969.427
21.54423,1970.887
21.59771,1972.785
21.651,1971.671
21.70399,1970.438
21.75661,1970.205
21.80889,1970.881
21.86088,1972.241
21.91265,1974.034
21.96377,1915.664
22.0114,1855.505
22.05433,1815.379
22.09291,1793.538
22.12819,1785.437
22.16132,1786.156
22.19249,1641.819
22.21743,1491.523
22.23268,1390.143
22.23767,1340.653
22.23579,1323.644
22.23043,1323.652
22.22401,1325.896
22.21983,1313.648
22.21756,1291.86
22.2163,1265.365
22.21544,1237.365
22.21405,1215.257
22.2108,1203.631
22.20817,1186.738
22.20528,1173.891
22.20242,1160.23
22.19937,1147.743
22.19622,1136.498
22.193,1126.035
22.18971,1116.399
22.18637,1106.937
22.18296,1098.323
22.17952,1090.127
22.176,1082.699
22.17245,1075.53
22.16882,1069.079
22.16519,1062.517
22.16149,1056.628
22.15777,1051.081
22.15401,1046.056
22.15019,1041.319
22.14635,1036.533
22.14249,1032.435
22.13858,1028.331
22.13465,1024.585
22.13068,1021.202
22.12668,1017.741
22.12265,1014.539
22.11859,1011.705
22.11451,1008.711
22.1104,1006.326
22.10625,1003.804
22.10209,1001.578
22.09793,999.4129
22.09375,997.4179
22.08957,995.5183
22.08544,993.6863
22.08131,991.9915
22.07719,990.2417
22.07311,988.7082
22.06902,987.4916
22.06495,986.1284
22.06091,984.6885
22.05689,983.5237
22.05288,982.3516
22.04889,981.4322
22.04492,980.2325
22.04098,979.263
22.03703,978.634
22.03311,977.6236
22.0292,976.8724
22.02533,976.0045
22.02145,975.3754
22.01757,974.8218
22.01372,973.9688
22.00987,973.5291
22.00604,972.81
22.0003,971.9877
21.99839,971.8297
21.9946,971.1664
21.9889,970.4871
21.98699,970.2429
21.98321,969.924
21.97941,969.5846
21.97565,969.014
21.97186,968.7385
21.96811,968.1523
21.96435,967.8106
21.9606,967.4637
21.95684,967.3344
21.95309,966.9794
21.94937,966.5515
21.94562,966.3901
21.9419,965.99
21.93817,965.6992
21.93259,965.3928
21.93073,965.233
21.92701,964.8395
21.92144,964.5256
21.91959,964.4306
21.91587,964.0736
21.91031,963.7179
21.90845,963.68
21.90475,963.3864
21.90104,963.206
21.89734,963.0905
21.89363,962.8254
21.88995,962.569
21.88626,962.3167
21.88257,962.0969
21.87888,961.8535
21.8752,961.7015
21.87153,961.5338
21.86787,961.3181
21.86419,961.0326
21.86054,960.9761
21.85506,960.6642
21.85324,960.4247
21.84959,960.4832
21.84414,960.0217
21.8423,960.0524
21.83868,959.7951
21.83506,959.5304
21.83146,959.3733
21.82782,959.3027
21.8242,959.1337
21.82057,959.0131
21.81697,958.7247
21.81335,958.6126
21.80974,958.3648
21.80459,957.7674
21.79819,957.5042
21.79175,957.1446
21.78213,956.6136
21.77573,956.4958
21.76789,955.9402
21.75013,953.1548
21.731,952.8011
21.71177,951.0493
21.70217,951.1859
21.67342,949.812
21.65025,948.3324
21.59887,944.6899
21.54408,940.1745
21.48916,935.6118
21.43419,933.4097
21.37926,931.1957
21.3216,928.4404
21.24402,925.4962
21.16394,922.5706
21.08375,919.8257
21.00365,917.3243
20.92365,915.069
20.83961,913.0291
20.7289,910.9656
20.61542,908.7836
20.50188,906.5546
20.38853,904.3166
20.27532,902.0813
20.15839,899.8419
20.0176,897.3404
19.87462,894.5058
19.73169,891.4691
19.58903,888.2979
19.44654,885.0237
19.30125,881.6561
19.1383,877.9109
18.97386,873.7335
18.80956,869.3086
18.64556,864.7511
18.48176,860.1146
18.3145,855.4068
18.12564,850.0835
17.93508,844.0604
17.74474,837.7867
17.55477,831.7164
17.36501,826.0679
17.17229,820.8782
16.96147,815.8901
16.74925,810.9751
16.53721,806.1501
16.3255,801.3889
16.11402,796.644
15.89935,791.8818
15.66485,787.1412
15.42885,782.5658
15.19302,778.2608
14.95746,774.2393
14.72209,770.4648
14.48337,766.892
14.22425,763.4159
13.96364,759.9991
13.70318,756.6595
13.44305,753.3887
13.18317,750.1635
12.92238,746.7513
12.65575,742.87
12.38881,738.5325
12.12202,733.8403
11.85544,728.9489
11.58896,723.9632
11.32198,718.9465
11.05222,713.9263
10.78233,708.9183
10.51253,703.9509
10.24287,699.271
9.973281,695.1194
9.70358,691.557
9.433267,688.5394
9.16299,685.9715
8.89282,683.739
8.622791,681.7253
8.352921,679.8216
8.083957,677.9323
7.818425,675.9865
7.553263,673.9206
7.288351,671.6796
7.023672,669.2342
6.759269,666.5679
6.495887,663.6661
6.235649,660.525
5.975794,657.1383
5.716275,653.5143
5.457253,649.9318
5.19868,646.6996
4.94113,643.8963
4.686144,641.4721
4.431673,639.3083
4.177722,637.2576
3.924339,635.1705
3.67159,632.9323
3.420659,630.5029
3.174276,627.8531
2.930267,624.95
2.688802,621.7611
2.450113,618.3124
2.214461,614.7021
1.987365,610.9935
1.778173,607.2352
1.573282,603.4575
1.37271,599.6691
1.177054,595.8712
0.9881095,592.0618
0.8134676,588.2355
0.6635329,584.4073
0.54761,580.6071
0.490796,576.9275
0.4035013,573.489
0.2810007,570.3511
0.1908328,567.531
0.153062,565.0007
0.08839518,562.7471
0.03850958,560.7551
-0.01281172,559.0026
-0.06426013,557.4648
-0.1075196,556.1165
-0.1359371,554.9337
-0.1454963,553.8946
-0.1349728,552.9794
-0.1392049,552.1707
-0.1248199,551.4536
-0.09144633,550.8149
-0.08166838,550.2435
-0.06255776,549.73
-0.03724406,549.2662
-0.009725295,548.8453
0.01578679,548.4614
0.03559506,548.1096
0.04713067,547.7856
0.04931854,547.4861
0.04266153,547.2079
0.02907228,546.9485
0.01155385,546.7058
-0.006407045,546.4778
-0.02149254,546.2629
-0.03098703,546.0599
-0.03327515,545.8676
-0.02805646,545.6848
-0.0163192,545.5108
-0.000116592,545.3448
0.01781003,545.186
0.03450529,545.0341
0.04729515,544.8884
0.05421852,544.7484
0.05432304,544.6138
0.09814313,544.4819
0.1085688,544.2899
0.1051474,544.0429
0.09760805,543.7752
0.08789533,543.5073
0.08569847,543.2512
0.09827618,543.0128
0.1099259,542.8049
0.1190489,542.6466
0.1281527,542.5433
0.137552,542.4935
0.1473294,542.4929
0.157874,542.5366
0.1703739,542.6215
0.1831409,542.7455
0.1961473,542.9052
0.2093933,543.097
0.2228664,543.317
0.2365433,543.5617
0.2504039,543.8277
0.2644333,544.112
0.2786207,544.4119
0.2929547,544.7252
0.3074234,545.0497
0.3220158,545.3839
0.3367227,545.7263
0.3515364,546.0758
0.3664504,546.4313
0.3814593,546.7922
0.3965588,547.1578
0.4117458,547.5278
0.4270181,547.9016
0.4423704,548.2791
0.457787,548.66
0.4732766,549.0443
0.4888206,549.4317
0.5044024,549.8222
0.5200289,550.2158
0.5357205,550.6125
0.5514716,551.0124
0.567269,551.4152
0.5831054,551.821
0.5989779,552.2297
0.6148835,552.6414
0.6308182,553.0558
0.6467779,553.4728
0.6627589,553.8923
0.6787581,554.3141
0.6947729,554.7381
0.7108009,555.1639
0.7268391,555.5915
0.7428845,556.0206
0.7589347,556.4508
0.7749871,556.8821
0.7910392,557.3143
0.8070887,557.747
0.8231331,558.1802
0.8391703,558.6135
0.8551978,559.0468
0.8712137,559.4799
0.8872158,559.9127
0.9032022,560.3449
0.9191703,560.7766
0.9351152,561.2075
0.9510402,561.6375
0.9669402,562.0666
0.982812,562.4946
0.9986553,562.9214
1.01447,563.347
1.030253,563.7714
1.046005,564.1943
1.061722,564.6158
1.077407,565.0359
1.093063,565.4546
1.108749,565.8716
1.125198,566.2872
1.144085,566.701
1.156359,567.1107
1.167627,567.5123
1.178963,567.9034
1.190418,568.2838
1.201997,568.6536
1.213688,569.0137
1.225487,569.3652
1.237393,569.7096
1.249401,570.048
1.261508,570.3815
1.273711,570.7113
1.286006,571.0381
1.298389,571.3629
1.310859,571.6863
1.323413,572.0088
1.336047,572.3309
1.348762,572.6531
1.361554,572.9755
1.374421,573.2985
1.387365,573.6223
1.400383,573.9469
1.413474,574.2726
1.426638,574.5994
1.439874,574.9275
1.453182,575.2568
1.466561,575.5873
1.48001,575.9193
1.493529,576.2526
1.507118,576.5872
1.520776,576.9232
1.534502,577.2606
1.548297,577.5993
1.56216,577.9394
1.57609,578.2809
1.590086,578.6237
1.604147,578.9679
1.618273,579.3135
1.632461,579.6603
1.646711,580.0085
1.661021,580.358
1.675388,580.7087
1.689811,581.0607
1.704287,581.414
1.718813,581.7684
1.733386,582.124
1.748003,582.4808
1.76266,582.8386
1.777352,583.1974
1.792076,583.5573
1.806826,583.918
1.8216,584.2795
1.83639,584.6417
1.851186,585.0046
1.865993,585.368
1.880805,585.7318
1.895618,586.0959
1.910431,586.4601
1.925238,586.8248
1.940033,587.1974
1.954806,587.5882
1.969553,588.0021
1.984269,588.4404
1.998953,588.9026
2.013606,589.3868
2.028226,589.8905
2.042815,590.4111
2.057374,590.946
2.071903,591.493
2.086403,592.0497
2.100875,592.6143
2.115321,593.1852
2.12974,593.761
2.144134,594.3405
2.158503,594.9227
2.172847,595.5068
2.187166,596.092
2.201461,596.6779
2.215733,597.2639
2.22998,597.8497
2.244204,598.4349
2.258404,599.0193
2.272581,599.6028
2.286734,600.1852
2.300863,600.7662
2.314969,601.3459
2.329052,601.924
2.343111,602.5006
2.357146,603.0756
2.371158,603.6489
2.385146,604.2205
2.39911,604.7905
2.413051,605.3586
2.426968,605.925
2.440862,606.4897
2.454732,607.0526
2.468578,607.6136
2.4824,608.1729
2.496198,608.7312
2.509968,609.2965
2.523705,609.8766
2.537409,610.4752
2.551079,611.0928
2.564716,611.7285
2.578321,612.3806
2.591895,613.0469
2.605439,613.7252
2.618956,614.4133
2.632447,615.1091
2.645911,615.811
2.659351,616.5175
2.672767,617.2272
2.68616,617.9391
2.699529,618.6523
2.712877,619.366
2.726201,620.0797
2.739501,620.793
2.752779,621.5052
2.766034,622.2164
2.779266,622.926
2.792475,623.634
2.805662,624.3402
2.818827,625.0445
2.831969,625.7468
2.845089,626.4469
2.858186,627.145
2.871262,627.8409
2.884315,628.5345
2.897345,629.226
2.910353,629.9153
2.92334,630.6023
2.936304,631.287
2.949246,631.9695
2.962166,632.6498
2.975063,633.3279
2.987939,634.0037
3.000793,634.6773
3.013625,635.3487
3.026435,636.0178
3.039223,636.6848
3.05199,637.3495
3.064734,638.0121
3.077457,638.6726
3.090159,639.3308
3.102838,639.9869
3.115496,640.6409
3.128133,641.2927
3.140747,641.9424
3.15334,642.5899
3.16591,643.236
3.178458,643.8829
3.190982,644.5321
3.203482,645.1843
3.215957,645.8396
3.228409,646.4976
3.240838,647.1577
3.253243,647.8196
3.265625,648.4828
3.277986,649.1465
3.290323,649.8105
3.30264,650.4744
3.314934,651.1377
3.327207,651.8002
3.339459,652.4617
3.35169,653.1219
3.3639,653.7808
3.376089,654.4381
3.388258,655.0939
3.400406,655.7479
3.412534,656.4001
3.424642,657.3795
3.436753,659.1545
3.448895,660.851
3.46108,662.441
3.473311,663.9144
3.485584,665.2725
3.497891,666.1938
3.510204,666.2207
3.522488,666.2393
3.534722,666.2896
3.546898,666.3921
3.559013,666.5555
3.571098,682.894
3.584271,738.3135
3.600076,788.1946
3.61932,828.1002
3.642191,858.4087
3.668427,880.3439
3.697534,904.4901
3.729717,943.6834
3.765489,974.3119
3.804745,997.0278
3.847021,1013.085
3.891693,1023.941
3.938109,1030.915
3.985678,1035.168
4.03391,1037.641
4.08243,1039.048
4.130968,1039.898
4.179348,1040.525
4.227463,1041.517
4.275274,1043.492
4.322788,1045.478
4.370013,1047.469
4.416958,1049.46
4.463633,1051.445
4.510089,1069.644
4.558088,1122.973
4.609972,1165.587
4.666441,1196.99
4.727204,1218.428
4.791459,1231.907
4.858254,1252.214
4.928161,1296.134
5.002465,1329.352
5.081185,1352.397
5.163597,1367.025
5.248662,1375.423
5.335319,1379.872
5.422689,1382.318
5.510128,1383.517
5.597182,1384.322
5.683519,1385.362
5.768965,1386.954
5.853482,1389.165
5.93711,1391.915
6.01992,1395.069
6.101979,1398.48
6.183362,1402.022
6.26413,1405.602
6.34433,1410.867
6.424229,1419.813
6.504144,1427.525
6.58415,1433.905
6.664197,1439.105
6.744164,1443.388
6.82395,1461.158
6.905424,1511.506
6.991238,1554.385
7.082304,1587.694
7.178368,1611.286
7.27843,1625.661
7.381151,1637.806
7.48588,1655.435
7.592429,1667.718
7.7002,1675.862
7.808523,1681.227
7.916809,1685.011
8.024618,1690.091
8.131959,1699.325
8.239042,1707.305
8.345866,1714.076
8.452335,1719.869
8.558326,1724.972
8.663729,1731.631
8.768755,1742.329
8.873734,1751.413
8.978701,1758.862
9.083542,1764.951
9.188088,1770.056
9.292178,1775.414
9.395813,1782.317
9.499073,1788.426
9.601934,1793.816
9.704336,1798.646
9.806208,1803.09
9.907503,1809.177
10.00845,1819.193
10.10936,1827.748
10.21027,1834.775
10.31108,1840.589
10.41153,1845.79
10.51142,1851.086
10.61063,1857.017
10.70917,1862.937
10.80704,1868.828
10.90427,1874.671
11.00088,1880.454
11.09686,1886.17
11.19223,1891.816
11.287,1897.391
11.38117,1902.897
11.47475,1908.337
11.56775,1913.715
11.66016,1918.747
11.75195,1923.107
11.84306,1927.635
11.9335,1932.346
12.02329,1937.201
12.11246,1942.143
12.20101,1935.305
12.28714,1903.316
12.36882,1880.983
12.44587,1868.914
12.51906,1865.293
12.5895,1867.503
12.65819,1869.688
12.72549,1866.092
12.79135,1865.357
12.85585,1867.409
12.9191,1871.918
12.98146,1877.985
13.04332,1884.693
13.10494,1891.39
13.16646,1897.75
13.22793,1903.703
13.28933,1909.33
13.35061,1914.761
13.41174,1920.11
13.47269,1925.45
13.53344,1930.814
13.59398,1936.2
13.65433,1941.596
13.71447,1946.982
13.77441,1950.031
13.83418,1944.584
13.89581,1931.747
13.9591,1913.436
14.02295,1892.565
14.08652,1871.323
14.14927,1848.468
14.21063,1821.769
14.27016,1799.166
14.32789,1780.721
14.38403,1765.927
14.43886,1753.983
14.49265,1738.731
14.54508,1713.419
14.59563,1693.091
14.64432,1677.643
14.69142,1666.241
14.73727,1657.822
14.78221,1650.029
14.82635,1640.519
14.86974,1632.684
14.91247,1626.249
14.95465,1620.888
14.99638,1616.3
15.03773,1611.141
15.07867,1603.984
15.11908,1597.944
15.15896,1592.981
15.19835,1588.948
15.23733,1585.653
15.27594,1582.666
15.31421,1579.553
15.35216,1576.9
15.38977,1574.641
15.42702,1572.706
15.46389,1571.027
15.50029,1568.958
15.53613,1565.778
15.57128,1563.188
15.60577,1561.206
15.63969,1559.758
15.67322,1558.737
15.70653,1555.348
15.75577,1542.859
15.77185,1539.837
15.80338,1535.475
15.83393,1533.009
15.86343,1531.921
15.89193,1530.923
15.91956,1528.728
15.94674,1527.355
15.97395,1526.669
16.00153,1526.49
16.02968,1526.643
16.05841,1526.984
16.08764,1527.407
16.11722,1527.849
16.1469,1528.274
16.17642,1528.671
16.20555,1529.044
16.23418,1529.403
16.26239,1529.765
16.30435,1530.351
16.31836,1530.564
16.36069,1531.264
16.37494,1531.517
16.40366,1532.051
16.44723,1532.902
16.47647,1533.492
16.4911,1533.791
16.53482,1534.698
16.5637,1535.307
16.59227,1535.919
16.62056,1536.538
16.64862,1537.166
16.67658,1537.807
16.70454,1538.463
16.73262,1539.135
16.76098,1545.579
16.78995,1552.348
16.81974,1557.405
16.85036,1560.84
16.88173,1562.976
16.91373,1564.205
16.94619,1565.512
16.97897,1566.587
17.01196,1567.404
17.04509,1568.086
17.07829,1568.724
17.11155,1569.372
17.14487,1570.06
17.17827,1570.798
17.21178,1571.583
17.24543,1572.406
17.27921,1573.259
17.3131,1574.13
17.34704,1575.013
17.38098,1575.9
17.41485,1576.786
17.44859,1577.669
17.48217,1578.547
17.51557,1579.42
17.54879,1580.287
17.58184,1581.151
17.61474,1582.013
17.6475,1582.874
17.68015,1583.737
17.71268,1584.601
17.7451,1585.466
17.7774,1586.333
17.80959,1587.199
17.84164,1588.065
17.87356,1588.93
17.90534,1589.793
17.93699,1590.654
17.96852,1591.513
17.99993,1592.371
18.03124,1593.228
18.06246,1594.086
18.09361,1594.944
18.12469,1595.804
18.15572,1596.665
18.18669,1597.527
18.21762,1598.389
18.24848,1599.252
18.27929,1600.115
18.31003,1600.975
18.34069,1601.833
18.37127,1602.687
18.40175,1603.538
18.43213,1604.385
18.4624,1605.228
18.49255,1606.721
18.52261,1608.247
18.55257,1609.575
18.58243,1610.717
18.61217,1611.709
18.64177,1612.594
18.67123,1612.76
18.7005,1612.855
18.72959,1613.13
18.7585,1613.589
18.78725,1614.201
18.81586,1614.926
18.84435,1616.378
18.87276,1617.905
18.90112,1619.254
18.92942,1620.419
18.95765,1621.428
18.98579,1622.328
19.01383,1622.521
19.0417,1622.674
19.06939,1623.042
19.09686,1623.618
19.12414,1624.363
19.15121,1625.224
19.17806,1626.152
19.2047,1627.108
19.23113,1628.068
19.25734,1629.016
19.28333,1629.945
19.3091,1630.857
19.33465,1631.752
19.35997,1632.634
19.38509,1633.506
19.41001,1634.372
19.43477,1635.234
19.45939,1636.094
19.4839,1636.951
19.50833,1637.806
19.5327,1638.659
19.55702,1639.508
19.58128,1640.352
19.60547,1641.191
19.62959,1642.023
19.65359,1642.848
19.67744,1643.666
19.7011,1644.475
19.7245,1645.276
19.74759,1646.069
19.77032,1646.854
19.79264,1647.63
19.8145,1648.398
19.83586,1649.157
19.85668,1649.909
19.87696,1650.654
19.89667,1651.391
19.91582,1652.12
19.93441,1652.842
19.95249,1653.557
19.97014,1654.265
19.98749,1654.97
20.00469,1655.672
20.02186,1656.376
20.03908,1657.079
20.05639,1657.778
20.07379,1658.47
20.0913,1659.15
20.10895,1659.819
20.1268,1660.477
20.1449,1661.128
20.16329,1661.773
20.18202,1662.415
20.20112,1663.056
20.22058,1663.694
20.24035,1664.33
20.26035,1664.961
20.28049,1665.586
20.30064,1666.203
20.32067,1666.81
20.34045,1667.407
20.35981,1667.992
20.37864,1668.565
20.39684,1669.127
20.4144,1669.682
20.43145,1670.235
20.44816,1670.795
20.46469,1671.367
20.48115,1671.953
20.49761,1672.548
20.51407,1673.146
20.53054,1673.74
